Crowding Distance;Front;ID;Maximized mutation Score;Minimized mutation Score;Num Inputs;Num Tests;Tests
0.06412678852604906;0;0;0.03749999999999998;0.9625;73.0;18.0;[45, 15, 2, 36, 75, 60, 70, 20, 11, 30, 5, 57, 63, 48, 58, 23, 8, 0]
0.07525159170260837;0;0;0.04620000000000002;0.9538;85.0;18.0;[74, 39, 45, 54, 1, 64, 48, 47, 0, 52, 44, 55, 65, 46, 57, 79, 70, 51]
0.09804888067364988;0;0;0.10870000000000002;0.8913;184.0;36.0;[31, 25, 74, 65, 43, 35, 36, 5, 14, 47, 63, 7, 76, 38, 72, 60, 75, 9, 44, 55, 46, 40, 28, 12, 68, 30, 8, 16, 22, 70, 50, 67, 15, 66, 11, 42]
0.06472923940576406;0;0;0.05620000000000003;0.9438;98.0;20.0;[48, 27, 23, 49, 60, 29, 53, 8, 45, 70, 41, 65, 36, 55, 69, 7, 34, 56, 76, 50]
0.1362771274046694;0;0;0.08989999999999998;0.9101;149.0;26.0;[34, 3, 30, 21, 35, 55, 59, 70, 46, 74, 75, 9, 67, 72, 44, 29, 1, 23, 26, 15, 53, 25, 0, 33, 20, 11]
0.12829465324844203;0;0;0.07750000000000001;0.9225;133.0;25.0;[55, 0, 57, 42, 48, 49, 2, 54, 46, 47, 39, 73, 35, 29, 45, 78, 6, 75, 11, 8, 58, 7, 26, 59, 22]
1.7976931348623157E308;0;0;0.1673;0.8327;289.0;52.0;[58, 34, 30, 65, 67, 31, 51, 21, 64, 43, 7, 50, 26, 16, 20, 60, 66, 38, 68, 18, 59, 69, 71, 39, 9, 78, 75, 63, 24, 17, 46, 14, 57, 28, 76, 19, 41, 44, 42, 8, 4, 0, 72, 53, 6, 70, 12, 36, 11, 23, 45, 10]
0.511343876223728;0;0;0.13990000000000002;0.8601;246.0;44.0;[63, 16, 18, 48, 66, 17, 14, 11, 74, 62, 9, 7, 30, 79, 69, 49, 31, 61, 38, 46, 10, 45, 12, 13, 21, 3, 6, 52, 2, 68, 34, 37, 32, 5, 53, 41, 23, 55, 24, 39, 1, 47, 8, 40]
0.29612514547819546;0;0;0.13360000000000005;0.8664;207.0;42.0;[40, 0, 50, 7, 64, 71, 41, 24, 21, 49, 59, 76, 51, 30, 44, 25, 14, 55, 67, 29, 52, 38, 35, 77, 79, 68, 1, 20, 17, 56, 18, 13, 43, 10, 27, 34, 5, 28, 4, 32, 46, 15]
0.1171698500718834;0;0;0.0625;0.9375;104.0;17.0;[30, 16, 0, 74, 61, 69, 73, 19, 39, 20, 32, 8, 66, 6, 9, 23, 11]
